Lp.,Nazwa złoża,"Stan 
zag. 
złoża",Zasoby,Unnamed: 4,"Wydo-
bycie",Powiat,Unnamed: 0,Unnamed: 1,Stan,Wyszczególnienie,"Ilość 
złóż",Zasoby geologiczne,Unnamed: 3,Unnamed: 5,"Zasoby 
przemy- 
słowe","Nazwa złoża lub 
odwiertu w obrębie 
złoża 
nieudostępnionego","Typ 
wody","Zasoby geologiczne 
bilansowe","Pobór 
(m3/rok)",Zasoby wydobywalne,Zasoby  szacunkowe,"Ubytek 
z  
wydobycia","Stan 
Lp. 
Nazwa złoża 
zag. 
złoża",Unnamed: 2,"Lp. 
Nazwa  złoża","Stan 
zag.",Zasoby wydobywalne bilansowe,Wydobycie,p.,"Zasoby wydobywalne 
Zasoby 
Ilość 
Wyszczególnienie 
bilansowe 
przemy- 
pozabi- 
złóż 
słowe 
lansowe 
Razem 
A+B 
C",Unnamed: 6
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,Buszkowy,R,874,-,-,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,Buszkowy Górne,E,81,-,10,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,Buszkowy Górne I,T,128,-,-,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,Buszkowy Górne II,R,1 465,-,-,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,Cewice I,T,80,-,-,lęborski,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,Chmieleniec,R,285,-,-,wejherowski,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,Chocielewko,T,516,516,-,lęborski,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,Chojnice II,E,1 832,1 832,11,chojnicki,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,Chojnice III,T,47,-,-,chojnicki,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,Chwarzno,R,469,-,-,kościerski,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,Ciemno*,P,1 605,-,-,bytowski,,,,,,,,,,,,,,,,,,,,,,,,,
76.0,Czarlin I,E,4 040,3 946,188,tczewski,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,Czarne,Z,134,-,-,człuchowski,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,Cząstkowo-Postołowo*,Z,4 899,-,-,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,Cząstkowo-Postołowo II*,R,742,-,-,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,Czeczewo V*,E,1 743,1 641,55,kartuski,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,Czeczewo VI*,R,419,-,-,kartuski,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,Czerniewo I,Z,1 192,-,-,gdański,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,Częstkowo I,R,8 651,-,-,kościerski,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,Częstkowo II,R,2 284,-,-,wejherowski,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,Częstkowo Pole A i Pole B*,R,26 969,-,-,kościerski,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,Czysta Woda,T,333,-,-,kartuski,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,Darżewo,R,3 553,3 553,-,lęborski,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,Darżyno I,R,689,-,-,słupski,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,Dąbie,E,200,-,33,bytowski,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,Dąbrowa,R,875,-,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,Dąbrówka,Z,103,-,-,wejherowski,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,Dąbrówka,R,314,-,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,Dąbrówka Malborska,R,165,-,-,sztumski,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,Dąbrówno,R,952,-,-,słupski,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,Demlin,Z,227,-,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,Demlin,R,216,-,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,Demlin I,Z,578,-,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,Demlin II,R,782,-,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,Demlin III*,T,284,272,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,Demlin IV,T,300,257,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,Demlin IX*,R,2 254,1 183,-,starogardzki,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"eksploa- 
tacyjne 
(m3/h)",,,,,,,,,,,,,,"dyspozycyjne 
(m3/h) 
statyczne** 
(tys. m3)",,,,,,,,,,,,,
"woj. lubuskie 
złóż: 1",,,,5.00,,,,,,,,,,,,,,-,-,,,,,,,,,,,,
"1 
Łagów Lubuski IG-1 
LzT",,,,5.00,,świebodziński,,,,,,,,,,,,-,-,,,,,,,,,,,,
"woj. łódzkie 
złóż: 7",,,,947.60,,,,,,,,,,,,,,-,1 798 466.00,,,,,,,,,,,,
1,,,,150.00,,bełchatowski,,,,,,,,,,Kleszczów GT-1*,T,-,-,,,,,,,,,,,,
2,,,,10.00,,zgierski,,,,,,,,,,Kotowice*,Lz,-,-,,,,,,,,,,,,
3,,,,252.00,,poddębicki,,,,,,,,,,Poddębice*,T,-,1 002 238.00,,,,,,,,,,,,
4,,,,249.00,,sieradzki,,,,,,,,,,Sieradz GT-1,T,-,-,,,,,,,,,,,,
5,,,,86.60,,m.Skierniewice,,,,,,,,,,"Skierniewice GT-1, 
GT-2",T,-,-,,,,,,,,,,,,
6,,,,80.00,,tomaszowski,,,,,,,,,,"Tomaszów 
Mazowiecki",T,-,-,,,,,,,,,,,,
7,,,,120.00,,poddębicki,,,,,,,,,,Uniejów I*,T,-,796 228.00,,,,,,,,,,,,
"woj. małopolskie 
złóż: 46",,,,2 126.93,,,,,,,,,,,,,,"1 279.73 
32 138.00**",7 187 644.11,,,,,,,,,,,,
1,,,,38.00,,tatrzański,,,,,,,,,,Białka*,T,980.081),305 446.00,,,,,,,,,,,,
2,,,,48.00,,tatrzański,,,,,,,,,,Bukowina*,T,1),219 850.00,,,,,,,,,,,,
3,,,,160.00,,tatrzański,,,,,,,,,,"Chochołowskie 
Termy*",T,1),452 175.00,,,,,,,,,,,,
4,,,,90.00,,tatrzański,,,,,,,,,,Furmanowa PIG-1,T,1),-,,,,,,,,,,,,
5,,,,14.95,,nowosądecki,,,,,,,,,,"Galicjanka III - Pole 1, 
Pole 2*",Lz,-,706.97,,,,,,,,,,,,
6,,,,0.30,,nowosądecki,,,,,,,,,,Głębokie Kinga,Lz,-,-,,,,,,,,,,,,
7,,,,0.13,,nowotarski,,,,,,,,,,"Krościenko 
n/Dunajcem",Lz,6.032),-,,,,,,,,,,,,
8,,,,32.38,,nowosądecki,,,,,,,,,,Krynica-Zdrój I*,LzLs,105.043),52 509.00,,,,,,,,,,,,
9,,,,11.08,,krakowski,,,,,,,,,,Krzeszowice I*,Lz,-,1 117.96,,,,,,,,,,,,
10,,,,0.40,,nowosądecki,,,,,,,,,,Leluchów L-4,Lz,0.84,-,,,,,,,,,,,,
11,,,,4.00,,krakowski,,,,,,,,,,Lusina*,Lz,-,-,,,,,,,,,,,,
12,,,,5.00,,m.Kraków,,,,,,,,,,Łagiewniki*,Lz,-,-,,,,,,,,,,,,
13,,,,3.70,,bocheński,,,,,,,,,,Łapczyca*,C,32 138.00**,1 605.50,,,,,,,,,,,,
14,,,,8.50,,m.Kraków,,,,,,,,,,Mateczny I*,Lz,9.16,6 168.30,,,,,,,,,,,,
15,,,,5.92,,nowosądecki,,,,,,,,,,Muszyna,LzLs,-,-,,,,,,,,,,,,
16,,,,12.30,,nowosądecki,,,,,,,,,,Muszyna INEX*,Lz,-,54 330.00,,,,,,,,,,,,
17,,,,9.85,,nowosądecki,,,,,,,,,,Muszyna Zdrój*,Lz,19.50,16 161.00,,,,,,,,,,,,
18,,,,87.68,,nowosądecki,,,,,,,,,,Muszynianka III*,Lz,3),322 581.00,,,,,,,,,,,,
19,,,,5.95,,m.Kraków,,,,,,,,,,Opatkowice*,Lz,-,-,,,,,,,,,,,,
20,,,,46.26,,nowosądecki,,,,,,,,,,Piwniczna-Łomnica*,LzLs,70.62,100 583.30,,,,,,,,,,,,
21,,,,1 070.00,,nowotarski,,,,,,,,,,Podhale 2*,T,1),4 968 164.00,,,,,,,,,,,,
22,,,,16.10,,limanowski,,,,,,,,,,Poręba Wielka*,T,-,221.00,,,,,,,,,,,,
23,,,,70.00,,tatrzański,,,,,,,,,,Poronin*,T,1),-,,,,,,,,,,,,
24,,,,6.44,,nowotarski,,,,,,,,,,Rabka-Zdrój*,LzT,2.28,1 057.20,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Brandwica - Śpiewak II,T,65,-,-,stalowowolski,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Bratkowice-Gierdam*,E,66,-,15,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Breń Osuchowski 1*,E,173,-,8,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,Breń Osuchowski-AMIKOS 2*,E,80,-,20,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Breń Osuchowski-AMIKOS I*,M,-,-,34,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Breń Osuchowski-Bierzyński*,Z,52,-,-,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Brzostowa Góra*,Z,602,-,-,"kolbuszowski, 
tarnobrzeski",,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Brzostowa Góra B-3*,R,28,-,-,kolbuszowski,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,Brzostowa Góra I*,Z,378,-,-,"kolbuszowski, 
tarnobrzeski",,,,,,,,,,,,,,,,,,,,,,,,,
32.0,Brzostowa Góra I-1*,Z,96,-,-,kolbuszowski,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,Brzostowa Góra-I-2**,R,204,-,-,kolbuszowski,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,Brzyska-Błażkowa*,Z,690,-,-,"dębicki, jasielski",,,,,,,,,,,,,,,,,,,,,,,,,
35.0,Brzyska-Leokadia*,R,220,-,-,jasielski,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,Brzyska-Leontyna**,E,54,-,34,jasielski,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,Brzyska-Magdalena*,E,62,-,34,jasielski,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,Brzyska-Oliwia*,E,20,-,16,jasielski,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,Budy Głogowskie 4201*,Z,5,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,Budy Głogowskie II,Z,-,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,Budy Głogowskie III*,Z,95,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,Budy Głogowskie IV,Z,16,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,Budy Głogowskie/1983,R,119,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,Budy Głogowskie/1992,Z,7,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,Budy Głogowskie-Arkan*,Z,2 432,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,Budy Głogowskie-Matius*,R,37,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,Budy Głogowskie-Nabożny*,Z,307,-,-,rzeszowski,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,Budy Łańcuckie*,R,1 254,-,-,łańcucki,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,Bukowa*,R,108,-,-,"dębicki, jasielski",,,,,,,,,,,,,,,,,,,,,,,,,
50.0,Bukowa I*,R,874,-,-,"dębicki, jasielski",,,,,,,,,,,,,,,,,,,,,,,,,
51.0,Bystre,P,5 532,-,-,niżański,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,Bystre I,Z,154,-,-,niżański,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,Bystre Łazy,P,15 786,-,-,niżański,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,Cetula,Z,494,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,Cetula-I,Z,266,-,-,jarosławski,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,Chałupki Dusowskie*,Z,3 715,-,-,przemyski,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,Chmielów,R,347,-,-,tarnobrzeski,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,Chodaczów-Jarosz 1,R,374,-,-,leżajski,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,Chorzelów-Dryka,R,37,-,-,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,Chorzelów-dz.1207,Z,32,-,-,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,Chorzelów-Wieczerzak,E,91,-,17,mielecki,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,Chotowa*,Z,1 350,-,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,Chotowa-Potok*,E,8 436,155,49,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,Chotowa-Słupie*,T,1 643,972,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,Chotowa-Słupie 1*,R,370,-,-,dębicki,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,Chwałowice 1,E,84,-,1,stalowowolski,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,Liksajny I,Z,526,-,-,ostródzki,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,Liksajny II,Z,1 124,-,-,ostródzki,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,Liksajny III,Z,853,-,-,ostródzki,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,Lipowa Góra,R,101,-,-,szczycieński,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,Lipowiec,Z,139,-,-,szczycieński,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,Lipowiec I,R,259,-,-,szczycieński,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,Lipowiec III*,E,184,-,15,szczycieński,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,Lipowskie*,P,46 004,-,-,piski,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,Liski*,R,69,-,-,ełcki,,,,,,,,,,,,,,,,,,,,,,,,,
366.0,Liski II*,R,591,-,-,ełcki,,,,,,,,,,,,,,,,,,,,,,,,,
367.0,Liszki*,E,639,639,44,elbląski,,,,,,,,,,,,,,,,,,,,,,,,,
368.0,Liwa,R,3 116,-,-,ostródzki,,,,,,,,,,,,,,,,,,,,,,,,,
369.0,Lubiewo,Z,14,-,-,mrągowski,,,,,,,,,,,,,,,,,,,,,,,,,
370.0,Łankiejmy*,R,13,-,-,kętrzyński,,,,,,,,,,,,,,,,,,,,,,,,,
371.0,Łapka*,R,691,691,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,Łapka 2,E,7 617,6 063,49,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,Łapka 3*,E,7 167,7 167,226,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,Łapka I*,T,2 481,2 147,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,Łęgajny*,Z,387,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,Łęgajny III*,Z,607,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
377.0,Łęgajny IV/1,T,149,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
378.0,Łęgajny V,R,1 353,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
379.0,Łęgowo*,T,5 971,6 402,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,Łęgowo II*,Z,33,-,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
381.0,Łęgowo III*,T,103,-,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
382.0,Łęgowo IV*,T,203,-,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
383.0,Łęgowo IX*,T,152,-,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
384.0,Łęgowo V*,T,560,560,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
385.0,Łęgowo VI*,T,194,-,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
386.0,Łęgowo VII*,E,6 886,6 766,2 854,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
387.0,Łęgowo VIII*,E,2 835,2 835,119,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
388.0,Łęgowo X*,R,656,656,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
389.0,Łodwigowo*,R,104,-,-,ostródzki,,,,,,,,,,,,,,,,,,,,,,,,,
390.0,Ługwałd*,E,2 096,1 431,56,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
391.0,Ługwałd - II*,Z,-,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
392.0,Ługwałd 1*,R,342,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
393.0,Łukszty,Z,808,-,-,elbląski,,,,,,,,,,,,,,,,,,,,,,,,,
394.0,Łutynowo,R,97,-,-,olsztyński,,,,,,,,,,,,,,,,,,,,,,,,,
395.0,Machary*,E,721,505,125,mrągowski,,,,,,,,,,,,,,,,,,,,,,,,,
396.0,Machary 2*,E,2 956,2 956,53,mrągowski,,,,,,,,,,,,,,,,,,,,,,,,,
397.0,Maciejowizna*,Z,94,-,-,elbląski,,,,,,,,,,,,,,,,,,,,,,,,,
398.0,Majki VIII*,R,109,-,-,elbląski,,,,,,,,,,,,,,,,,,,,,,,,,
399.0,Majki X,R,84,-,-,elbląski,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,Małdyty,R,214,-,-,ostródzki,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,Małe Olecko,Z,23,-,-,olecki,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Osiny,Z,656,-,-,gostyniński,,,,,,,,,,,,,,,,,,,,,,,,,
90,Osiny I,Z,275,-,-,gostyniński,,,,,,,,,,,,,,,,,,,,,,,,,
91,Pilitowo-Nowina,Z,196,-,-,płoński,,,,,,,,,,,,,,,,,,,,,,,,,
92,Platerów,R,1 083,-,-,łosicki,,,,,,,,,,,,,,,,,,,,,,,,,
93,Plecewice I,Z,2 958,2 757,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
94,Plecewice II,Z,147,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
95,Plecewice III,R,133,-,-,sochaczewski,,,,,,,,,,,,,,,,,,,,,,,,,
96,Przemysłów,Z,16,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
97,Przemysłów II,R,41,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
98,Przysucha-Pole Hamernia,R,849,-,-,przysuski,,,,,,,,,,,,,,,,,,,,,,,,,
99,Przysucha-Pole Skowerówka,R,488,-,-,przysuski,,,,,,,,,,,,,,,,,,,,,,,,,
100,Radzymin,Z,1 896,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
101,Różewo-Marianów,Z,1 501,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
102,Słabomierz,R,58,-,-,żyrardowski,,,,,,,,,,,,,,,,,,,,,,,,,
103,Słupno-Górki,M,-,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
104,Słupno-Wawrzynów,Z,760,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
105,Słupno-Wawrzynów I,Z,61,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
106,Stanisławów,R,1 122,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
107,Studzieniec,Z,-,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
108,Suchodół,Z,131,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
109,Tadeuszów-Rudzienko,E,16 808,15 334,109,miński,,,,,,,,,,,,,,,,,,,,,,,,,
110,Trzepowo,R,482,-,-,pułtuski,,,,,,,,,,,,,,,,,,,,,,,,,
111,Unin,Z,385,-,-,garwoliński,,,,,,,,,,,,,,,,,,,,,,,,,
112,Warka,R,160,-,-,grójecki,,,,,,,,,,,,,,,,,,,,,,,,,
113,Węgrzynowo,Z,244,-,-,makowski,,,,,,,,,,,,,,,,,,,,,,,,,
114,Wielgie,R,116,-,-,lipski,,,,,,,,,,,,,,,,,,,,,,,,,
115,Wierzbica,Z,303,-,-,legionowski,,,,,,,,,,,,,,,,,,,,,,,,,
116,Władysławów,Z,165,-,-,grodziski,,,,,,,,,,,,,,,,,,,,,,,,,
117,Władysławów I,R,60,-,-,grodziski,,,,,,,,,,,,,,,,,,,,,,,,,
118,Wola Serocka,Z,0,-,-,siedlecki,,,,,,,,,,,,,,,,,,,,,,,,,
119,Wymyśle Polskie,Z,45,-,-,płocki,,,,,,,,,,,,,,,,,,,,,,,,,
120,Zawady,Z,67,47,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
121,Zielonka,Z,1 182,-,-,wołomiński,,,,,,,,,,,,,,,,,,,,,,,,,
"woj. opolskie 
złóż: 42",,,59 719,7 072,137,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Baborów,Z,1 039,-,-,głubczycki,,,,,,,,,,,,,,,,,,,,,,,,,
2,Baborów 2,Z,171,-,-,głubczycki,,,,,,,,,,,,,,,,,,,,,,,,,
3,Biała Prudnicka,Z,1 017,-,-,prudnicki,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bodzanowice,Z,231,-,-,oleski,,,,,,,,,,,,,,,,,,,,,,,,,
5,Boroszów-1,R,193,-,-,oleski,,,,,,,,,,,,,,,,,,,,,,,,,
6,Branice,Z,749,-,-,głubczycki,,,,,,,,,,,,,,,,,,,,,,,,,
7,Brzeg,Z,108,-,-,brzeski,,,,,,,,,,,,,,,,,,,,,,,,,
8,Czerwone Osiedle,E,8 520,2 063,88,oleski,,,,,,,,,,,,,,,,,,,,,,,,,
9,Dąbrowa Niemodlińska,R,671,-,-,opolski,,,,,,,,,,,,,,,,,,,,,,,,,
10,Faustianka,Z,3 386,-,-,oleski,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,"Lp. 
Nazwa złoża",,"zag. 
złoża",,,,,,,,,,,,,,,,,,,,,,
,,,30.56,-,-,starachowicki,"8 
Wąchock  
Z",,,,,,,,,,,,,,,,,,,,,,,,
,,,14 193.42,1 468.65,-,,"woj. warmińsko-mazurskie 
złóż: 7",,,,,,,,,,,,,,,,,,,,,,,,
,,,1 047.33,49.42,-,iławski,1,Iława II,T,,,,,,,,,,,,,,,,,,,,,,
,,,1 419.23,1 419.23,-,iławski,2,Iława II/1,R,,,,,,,,,,,,,,,,,,,,,,
,,,6 395.00,-,-,piski,3,Jeże,P,,,,,,,,,,,,,,,,,,,,,,
,,,148.90,-,-,działdowski,4,Lidzbark Welski,Z,,,,,,,,,,,,,,,,,,,,,,
,,,3 598.00,-,-,lidzbarski,5,Mingajny,P,,,,,,,,,,,,,,,,,,,,,,
,,,940.28,-,-,szczycieński,6,Pasym,Z,,,,,,,,,,,,,,,,,,,,,,
,,,644.68,-,-,piski,7,Pisz,Z,,,,,,,,,,,,,,,,,,,,,,
,,,20 127.12,4 146.67,138.62,,"woj. wielkopolskie 
złóż: 7",,,,,,,,,,,,,,,,,,,,,,,,
,,,378.26,190.42,-,złotowski,1,Buczek Mały - Czyżkowo,T,,,,,,,,,,,,,,,,,,,,,,
,,,3 925.55,3 585.04,-,średzki,2,Łękno JP,T,,,,,,,,,,,,,,,,,,,,,,
,,,864.00,-,-,wągrowiecki,3,Przysieczyn II,R,,,,,,,,,,,,,,,,,,,,,,
,,,10 978.00,-,-,"czarnkowsko-
trzcianecki",4,Romanowo Dolne,P,,,,,,,,,,,,,,,,,,,,,,
,,,333.34,332.24,20.32,wągrowiecki,5,Sienno,E,,,,,,,,,,,,,,,,,,,,,,
,,,257.51,-,-,"czarnkowsko-
trzcianecki",6,Wieleń,Z,,,,,,,,,,,,,,,,,,,,,,
,,,3 390.46,38.97,118.30,poznański,7,Żabinko,E,,,,,,,,,,,,,,,,,,,,,,
,,,29 805.21,428.09,45.85,,"woj. zachodniopomorskie 
złóż: 13",,,,,,,,,,,,,,,,,,,,,,,,
,,,1 023.93,-,-,myśliborski,1,Barlinek,Z,,,,,,,,,,,,,,,,,,,,,,
,,,9 729.00,-,-,choszczeński,2,Kiełpino,R,,,,,,,,,,,,,,,,,,,,,,
,,,3 365.00,428.09,45.85,szczecinecki,3,Łęknica,E,,,,,,,,,,,,,,,,,,,,,,
,,,659.10,-,-,łobeski,4,Łobez I,R,,,,,,,,,,,,,,,,,,,,,,
,,,34.50,-,-,łobeski,5,Łobez II,Z,,,,,,,,,,,,,,,,,,,,,,
,,,5 437.00,-,-,koszaliński,6,Manowo,P,,,,,,,,,,,,,,,,,,,,,,
,,,28.60,-,-,goleniowski,7,Radosław,Z,,,,,,,,,,,,,,,,,,,,,,
,,,1 187.00,-,-,świdwiński,8,Słonowice,R,,,,,,,,,,,,,,,,,,,,,,
,,,52.20,-,-,stargardzki,9,Trąbki,Z,,,,,,,,,,,,,,,,,,,,,,
,,,66.80,-,-,stargardzki,10,Trąbki 2,R,,,,,,,,,,,,,,,,,,,,,,
,,,353.00,-,-,łobeski,11,Troszczyno,R,,,,,,,,,,,,,,,,,,,,,,
,,,138.08,-,-,wałecki,12,Wałcz,Z,,,,,,,,,,,,,,,,,,,,,,
,,,7 731.00,-,-,gryficki,13,Wicimice,P,,,,,,,,,,,,,,,,,,,,,,
,,,"geologiczne 
bilansowe","przemy-
słowe",,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0,Paruszowice 1,R,6 916,-,-,kluczborski,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,Pogórze*,Z,218,-,-,prudnicki,,,,,,,,,,,,,,,,,,,,,,,,,
141.0,Przysiecz II*,Z,909,-,-,opolski,,,,,,,,,,,,,,,,,,,,,,,,,
142.0,Przywory*,T,18 687,13,-,opolski,,,,,,,,,,,,,,,,,,,,,,,,,
143.0,Przywory 1,T,839,212,-,opolski,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,Przywory 6*,E,113,51,106,opolski,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,Przywory II*,T,520,381,-,opolski,,,,,,,,,,,,,,,,,,,,,,,,,
146.0,Racławice Śląskie**,E,2 561,1 567,73,prudnicki,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,Racławice Śl.-Głogówek**,P,57 220,-,-,"głubczycki, prudnicki",,,,,,,,,,,,,,,,,,,,,,,,,
